id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
13488,44.005,44.316,87.106,7.991,,,,,,,,,,,,,2.078
13489,3.119,84.576,85.493,76.78,,,,,,,,,,,,,1.707
13490,77.527,66.993,16.734,11.973,,,,,,,,,,,,,2.044
13491,36.661,65.617,20.936,88.206,,,,,,,,,,,,,1.944
13492,9.042,74.688,5.159,55.239,,,,,,,,,,,,,1.841
13493,5.795,21.767,63.409,14.44,,,,,,,,,,,,,2.307
13494,27.578,60.886,65.456,26.734,,,,,,,,,,,,,1.867
13495,19.915,25.616,63.677,41.271,,,,,,,,,,,,,1.691
13496,88.214,42.778,28.062,86.288,,,,,,,,,,,,,2.394
13497,61.992,38.179,17.505,73.516,,,,,,,,,,,,,1.838
13498,71.172,32.309,18.181,24.522,,,,,,,,,,,,,5.304
13499,6.398,69.933,28.288,34.598,,,,,,,,,,,,,6.068
13500,86.618,82.995,27.033,26.964,,,,,,,,,,,,,4.151
13501,43.266,11.784,37.279,32.95,,,,,,,,,,,,,2.262
13502,17.804,71.33,10.681,41.614,,,,,,,,,,,,,2.546
13503,28.479,38.379,88.682,85.531,,,,,,,,,,,,,2.247
13504,19.956,37.863,14.952,21.112,,,,,,,,,,,,,2.627
13505,35.422,75.926,83.912,67.787,,,,,,,,,,,,,2.017
13506,38.033,85.026,85.433,80.074,,,,,,,,,,,,,2.65
13507,79.147,86.685,68.052,37.417,,,,,,,,,,,,,2.693
13508,60.078,15.292,68.12,48.596,,,,,,,,,,,,,1.776
13509,51.392,30.302,40.506,40.886,,,,,,,,,,,,,2.475
13510,74.955,85.571,29.927,19.132,,,,,,,,,,,,,1.605
13511,79.339,53.773,83.575,51.768,,,,,,,,,,,,,2.352
13512,71.541,57.584,16.022,26.331,,,,,,,,,,,,,2.696
13513,80.14,37.049,77.551,51.303,,,,,,,,,,,,,4.364
13514,62.861,23.968,46.057,17.042,,,,,,,,,,,,,2.023
13515,65.968,38.082,45.076,89.101,,,,,,,,,,,,,1.596
13516,6.544,51.128,16.449,82.125,,,,,,,,,,,,,2.102
13517,35.919,10.598,71.875,2.35,,,,,,,,,,,,,1.846
13518,15.009,42.508,44.567,22.998,,,,,,,,,,,,,1.649
13519,78.965,62.347,56.94,67.194,,,,,,,,,,,,,4.456
13520,49.213,54.217,87.108,22.667,,,,,,,,,,,,,2.678
13521,25.369,36.123,57.816,53.454,,,,,,,,,,,,,2.477
13522,61.227,87.703,1.617,47.138,,,,,,,,,,,,,1.914
13523,34.743,16.104,73.718,25.087,,,,,,,,,,,,,1.766
13524,55.024,38.933,63.791,48.022,,,,,,,,,,,,,2.476
13525,28.399,9.503,66.665,14.287,,,,,,,,,,,,,3.274
13526,56.213,49.513,17.791,10.159,,,,,,,,,,,,,1.726
13527,10.405,69.031,18.32,15.584,,,,,,,,,,,,,2.456
13528,76.852,5.712,79.612,56.401,,,,,,,,,,,,,2.312
13529,47.259,5.634,43.311,42.568,,,,,,,,,,,,,2.158
13530,64.663,72.838,70.668,66.683,,,,,,,,,,,,,1.684
13531,80.457,27.733,9.526,46.919,,,,,,,,,,,,,2.46
13532,30.57,36.61,22.585,67.374,,,,,,,,,,,,,5.864
13533,11.414,89.145,41.905,61.352,,,,,,,,,,,,,1.932
13534,68.414,86.122,44.491,77.355,,,,,,,,,,,,,2.186
13535,15.585,20.739,17.323,22.466,,,,,,,,,,,,,1.556
13536,50.535,3.923,33.387,3.56,,,,,,,,,,,,,1.418
13537,39.541,55.861,77.868,46.89,,,,,,,,,,,,,3.304
13538,36.228,62.608,54.243,4.073,,,,,,,,,,,,,3.02
13539,40.635,82.258,64.283,16.401,,,,,,,,,,,,,2.159
13540,52.477,29.869,29.908,72.574,,,,,,,,,,,,,1.541
13541,39.707,66.253,84.855,87.354,,,,,,,,,,,,,1.891
13542,20.1,16.257,22.25,50.821,,,,,,,,,,,,,2.115
13543,32.421,85.778,60.067,80.764,,,,,,,,,,,,,1.665
13544,71.104,5.488,40.647,54.22,,,,,,,,,,,,,2.036
13545,12.214,11.591,42.511,89.574,,,,,,,,,,,,,3.913
13546,38.68,33.124,78.501,86.939,,,,,,,,,,,,,4.627
13547,66.316,51.195,74.07,80.223,,,,,,,,,,,,,5.756
13548,33.714,31.12,76.041,39.129,,,,,,,,,,,,,2.301
13549,9.696,35.906,1.889,47.683,,,,,,,,,,,,,2.212
13550,6.274,38.836,20.483,73.635,,,,,,,,,,,,,3.368
13551,22.78,22.59,75.509,24.556,,,,,,,,,,,,,2.378
13552,68.935,35.98,63.06,68.282,,,,,,,,,,,,,1.579
13553,51.51,57.759,38.705,34.975,,,,,,,,,,,,,2.893
13554,21.8,57.595,3.647,16.571,,,,,,,,,,,,,2.257
13555,68.974,89.536,84.427,40.554,,,,,,,,,,,,,2.566
13556,38.841,57.096,16.829,47.539,,,,,,,,,,,,,3.223
13557,28.081,68.395,18.511,58.748,,,,,,,,,,,,,3.655
13558,78.944,35.247,20.838,34.936,,,,,,,,,,,,,2.581
13559,34.747,61.061,63.86,81.524,,,,,,,,,,,,,2.257
13560,82.724,10.985,52.372,11.652,,,,,,,,,,,,,1.73
13561,17.576,24.126,28.164,14.094,,,,,,,,,,,,,1.726
13562,82.138,88.685,56.054,48.353,,,,,,,,,,,,,2.415
13563,77.069,14.287,82.1,70.825,,,,,,,,,,,,,4.54
13564,16.142,87.014,4.318,81.131,,,,,,,,,,,,,2.388
13565,36.961,18.04,52.842,32.252,,,,,,,,,,,,,2.532
13566,2.836,33.435,37.548,33.197,,,,,,,,,,,,,2.608
13567,2.744,17.224,39.565,36.986,,,,,,,,,,,,,3.273
13568,81.572,46.064,80.102,63.65,,,,,,,,,,,,,4.131
13569,54.783,51.801,39.396,67.127,,,,,,,,,,,,,3.36
13570,76.176,10.289,18.088,87.496,,,,,,,,,,,,,3.73
13571,79.822,54.951,68.068,9.541,,,,,,,,,,,,,3.285
13572,61.469,85.077,42.874,30.779,,,,,,,,,,,,,3.303
13573,59.219,29.173,55.16,81.974,,,,,,,,,,,,,3.435
13574,23.484,4.736,35.089,11.467,,,,,,,,,,,,,3.33
13575,80.697,18.42,49.255,38.13,,,,,,,,,,,,,3.941
13576,14.883,25.835,27.965,15.767,,,,,,,,,,,,,2.352
13577,11.812,32.845,79.93,56.263,,,,,,,,,,,,,4.652
13578,62.625,54.901,37.095,27.32,,,,,,,,,,,,,3.693
13579,56.127,58.235,54.137,8.714,,,,,,,,,,,,,1.994
13580,12.581,68.107,27.254,26.624,,,,,,,,,,,,,1.652
13581,40.914,26.282,19.845,45.236,,,,,,,,,,,,,2.323
13582,9.212,28.443,16.587,87.028,,,,,,,,,,,,,2.299
13583,27.376,89.241,9.739,79.607,,,,,,,,,,,,,2.489
13584,27.834,64.045,12.532,37.031,,,,,,,,,,,,,3.276
13585,11.298,35.043,47.429,78.873,,,,,,,,,,,,,2.272
13586,70.947,50.88,83.21,83.146,,,,,,,,,,,,,1.826
13587,57.626,52.938,6.305,60.045,,,,,,,,,,,,,1.709
13588,11.506,51.863,40.144,9.292,,,,,,,,,,,,,2.056
13589,78.772,64.692,60.504,76.275,,,,,,,,,,,,,2.48
13590,10.614,37.89,75.469,88.477,,,,,,,,,,,,,1.725
13591,1.529,14.274,3.2,27.582,,,,,,,,,,,,,1.937
13592,71.955,64.637,19.702,59.977,,,,,,,,,,,,,1.84
13593,59.055,89.15,66.539,26.595,,,,,,,,,,,,,3.546
13594,86.111,41.329,64.228,76.624,,,,,,,,,,,,,1.663
13595,46.08,11.408,85.654,36.613,,,,,,,,,,,,,1.404
13596,25.914,5.629,50.258,38.659,,,,,,,,,,,,,2.527
13597,30.577,75.091,33.491,45.299,,,,,,,,,,,,,1.863
13598,14.622,18.338,74.662,31.836,,,,,,,,,,,,,1.565
13599,1.758,12.856,8.43,46.999,,,,,,,,,,,,,2.199
13600,46.791,6.141,29.919,68.367,,,,,,,,,,,,,1.769
13601,47.356,87.241,29.869,34.21,,,,,,,,,,,,,1.64
13602,69.902,60.431,9.906,53.897,,,,,,,,,,,,,1.867
13603,65.412,49.863,57.301,86.054,,,,,,,,,,,,,1.686
13604,82.546,11.089,33.293,26.502,,,,,,,,,,,,,1.663
13605,51.945,25.284,37.345,38.067,,,,,,,,,,,,,2.625
13606,11.894,50.812,85.101,56.265,,,,,,,,,,,,,1.702
13607,53.98,3.106,37.949,40.497,,,,,,,,,,,,,1.701
13608,82.969,41.87,5.692,44.026,,,,,,,,,,,,,1.989
13609,24.449,52.543,54.948,15.933,,,,,,,,,,,,,1.807
13610,54.68,53.638,13.865,54.655,,,,,,,,,,,,,1.822
13611,55.308,64.878,77.51,47.008,,,,,,,,,,,,,2.294
13612,24.296,14.695,45.878,81.019,,,,,,,,,,,,,1.861
13613,13.441,88.249,57.378,45.362,,,,,,,,,,,,,2.499
13614,37.948,64.491,37.251,46.018,,,,,,,,,,,,,2.043
13615,81.649,20.837,26.489,8.719,,,,,,,,,,,,,1.869
13616,18.217,41.141,53.784,52.453,,,,,,,,,,,,,2.301
13617,71.553,28.06,41.404,26.607,,,,,,,,,,,,,2.043
13618,60.401,13.611,28.518,11.651,,,,,,,,,,,,,2.094
13619,8.097,64.784,42.73,36.063,,,,,,,,,,,,,2.003
13620,76.292,73.531,9.602,45.28,,,,,,,,,,,,,2.227
13621,87.399,19.399,59.534,7.497,,,,,,,,,,,,,2.009
13622,42.115,46.213,82.382,77.083,,,,,,,,,,,,,1.816
13623,60.525,82.09,75.342,25.861,,,,,,,,,,,,,1.45
13624,72.68,61.348,43.89,16.894,,,,,,,,,,,,,1.574
13625,84.566,58.502,38.299,26.249,,,,,,,,,,,,,1.768
13626,4.194,39.328,72.782,39.771,,,,,,,,,,,,,2.138
13627,2.974,2.455,49.197,87.81,,,,,,,,,,,,,1.999
13628,85.521,36.644,34.778,57.215,,,,,,,,,,,,,2.405
13629,34.117,88.239,79.295,82.609,,,,,,,,,,,,,1.517
13630,87.33,60.71,88.429,80.557,,,,,,,,,,,,,1.797
13631,17.752,51.77,66.482,31.918,,,,,,,,,,,,,1.905
13632,84.728,15.052,6.678,37.148,,,,,,,,,,,,,1.429
13633,83.904,63.106,78.977,82.72,,,,,,,,,,,,,1.746
13634,8.108,43.486,29.964,74.212,,,,,,,,,,,,,2.218
13635,39.099,69.746,22.443,21.311,,,,,,,,,,,,,2.009
13636,43.571,42.601,89.571,17.619,,,,,,,,,,,,,2.35
13637,82.85,74.666,88.543,65.626,,,,,,,,,,,,,1.743
13638,3.726,23.777,23.967,89.582,,,,,,,,,,,,,1.533
13639,52.093,71.881,82.944,23.932,,,,,,,,,,,,,1.87
13640,74.673,82.677,12.22,53.38,,,,,,,,,,,,,1.926
13641,45.825,71.209,75.906,28.378,,,,,,,,,,,,,1.644
13642,32.224,50.614,61.817,41.503,,,,,,,,,,,,,2.629
13643,70.139,81.573,64.548,19.103,,,,,,,,,,,,,1.667
13644,60.74,80.329,84.252,22.961,,,,,,,,,,,,,1.666
13645,43.429,43.825,58.056,24.938,,,,,,,,,,,,,2.389
13646,6.816,16.251,82.769,37.634,,,,,,,,,,,,,1.638
13647,35.755,38.247,31.439,50.649,,,,,,,,,,,,,1.363
13648,59.515,63.095,31.34,89.226,,,,,,,,,,,,,2.639
13649,41.431,31.715,33.127,53.566,,,,,,,,,,,,,1.657
13650,80.427,84.666,1.651,42.317,,,,,,,,,,,,,1.742
13651,78.35,12.004,61.108,46.885,,,,,,,,,,,,,2.06
13652,84.413,2.018,21.461,22.931,,,,,,,,,,,,,1.725
13653,72.569,15.701,78.515,10.935,,,,,,,,,,,,,1.714
13654,79.205,19.791,30.878,2.841,,,,,,,,,,,,,1.918
13655,76.31,3.494,10.021,63.254,,,,,,,,,,,,,1.692
13656,17.406,12.442,16.022,78.548,,,,,,,,,,,,,1.627
13657,87.88,30.164,28.012,5.39,,,,,,,,,,,,,2.172
13658,31.045,51.775,66.709,57.754,,,,,,,,,,,,,1.754
13659,67.488,35.642,81.872,33.139,,,,,,,,,,,,,1.582
13660,79.636,72.11,80.719,56.933,,,,,,,,,,,,,1.832
13661,39.816,7.048,72.463,54.494,,,,,,,,,,,,,1.886
13662,69.771,66.219,74.966,7.115,,,,,,,,,,,,,1.861
13663,46.75,62.3,29.014,15.658,,,,,,,,,,,,,2.064
13664,11.265,11.101,44.83,34.113,,,,,,,,,,,,,2.115
13665,85.945,74.429,67.528,69.758,,,,,,,,,,,,,1.583
13666,45.421,52.109,74.954,17.726,,,,,,,,,,,,,2.422
13667,15.36,34.92,38.103,15.015,,,,,,,,,,,,,1.729
13668,85.071,1.716,19.713,30.857,,,,,,,,,,,,,1.512
13669,49.482,50.09,18.663,46.662,,,,,,,,,,,,,3.066
13670,68.719,3.795,38.248,76.705,,,,,,,,,,,,,1.942
13671,75.478,36.887,13.82,89.418,,,,,,,,,,,,,1.649
13672,6.352,39.425,21.008,47.993,,,,,,,,,,,,,1.972
13673,84.844,67.767,29.923,5.91,,,,,,,,,,,,,1.594
13674,33.867,83.87,4.051,29.083,,,,,,,,,,,,,2.14
13675,88.982,36.085,2.372,80.725,,,,,,,,,,,,,2.483
13676,41.824,32.562,45.698,38.874,,,,,,,,,,,,,1.976
13677,31.84,68.551,15.911,33.185,,,,,,,,,,,,,2.314
13678,87.607,39.939,34.343,73.886,,,,,,,,,,,,,1.816
13679,83.349,89.737,28.61,5.447,,,,,,,,,,,,,1.642
13680,83.423,77.719,29.345,71.328,,,,,,,,,,,,,2.013
13681,16.315,86.363,43.487,48.805,,,,,,,,,,,,,1.587
13682,26.699,29.823,13.435,68.347,,,,,,,,,,,,,1.38
13683,83.595,64.845,46.683,86.783,,,,,,,,,,,,,2.143
13684,66.061,77.186,25.862,69.297,,,,,,,,,,,,,1.797
13685,32.264,17.123,19.693,65.496,,,,,,,,,,,,,1.355
13686,4.156,72.854,49.485,31.124,,,,,,,,,,,,,1.441
13687,66.388,60.993,38.963,19.431,,,,,,,,,,,,,1.776
13688,45.793,78.715,74.961,6.792,,,,,,,,,,,,,1.967
13689,83.35,14.584,40.61,52.86,,,,,,,,,,,,,1.963
13690,23.016,49.921,80.18,87.956,,,,,,,,,,,,,1.927
13691,47.991,83.9,84.46,84.243,,,,,,,,,,,,,1.558
13692,78.786,54.972,87.929,48.513,,,,,,,,,,,,,1.676
13693,39.739,46.294,83.643,39.733,,,,,,,,,,,,,2.007
13694,3.871,54.33,7.105,48.336,,,,,,,,,,,,,1.508
13695,31.72,87.779,64.608,48.303,,,,,,,,,,,,,1.441
13696,12.972,67.901,44.295,54.483,,,,,,,,,,,,,2.244
13697,74.927,49.396,30.031,66.248,,,,,,,,,,,,,1.525
13698,55.295,29.267,25.865,89.609,,,,,,,,,,,,,1.5
13699,22.827,32.536,17.915,13.588,,,,,,,,,,,,,2.956
13700,27.82,58.532,88.75,21.696,,,,,,,,,,,,,2.075
13701,34.477,85.391,76.128,56.362,,,,,,,,,,,,,1.709
13702,46.49,58.924,3.583,46.536,,,,,,,,,,,,,1.993
13703,32.583,55.217,7.874,8.124,,,,,,,,,,,,,1.493
13704,88.375,19.704,46.79,37.515,,,,,,,,,,,,,1.601
13705,9.506,64.375,79.162,27.376,,,,,,,,,,,,,1.865
13706,55.565,27.004,24.893,59.364,,,,,,,,,,,,,1.686
13707,40.491,39.182,62.734,3.63,,,,,,,,,,,,,2.024
13708,14.541,55.27,78.669,29.959,,,,,,,,,,,,,2.032
13709,58.879,9.656,56.112,31.448,,,,,,,,,,,,,1.543
13710,2.655,23.939,77.379,68.831,,,,,,,,,,,,,1.312
13711,21.668,40.829,52.892,6.612,,,,,,,,,,,,,2.07
13712,75.451,63.517,39.536,48.057,,,,,,,,,,,,,1.915
13713,50.79,87.749,34.874,75.648,,,,,,,,,,,,,1.405
13714,28.998,23.059,23.048,31.122,,,,,,,,,,,,,1.784
13715,53.009,47.701,48.435,22.606,,,,,,,,,,,,,1.739
13716,41.406,12.551,27.048,65.032,,,,,,,,,,,,,2.385
13717,24.136,58.858,48.88,87.361,,,,,,,,,,,,,1.821
13718,26.059,87.711,41.121,86.36,,,,,,,,,,,,,1.772
13719,26.399,58.855,22.227,89.583,,,,,,,,,,,,,1.451
13720,84.623,84.518,72.548,35.652,,,,,,,,,,,,,2.256
13721,58.948,74.484,18.703,30.563,,,,,,,,,,,,,1.786
13722,82.647,59.258,7.442,85.678,,,,,,,,,,,,,1.913
13723,83.407,86.873,9.886,16.805,,,,,,,,,,,,,1.428
13724,16.736,83.64,77.753,41.085,,,,,,,,,,,,,1.469
13725,87.493,43.203,87.012,71.774,,,,,,,,,,,,,2.289
13726,70.741,57.981,80.541,9.238,,,,,,,,,,,,,1.826
13727,47.228,43.687,79.86,29.714,,,,,,,,,,,,,1.843
13728,4.257,56.914,31.486,38.739,,,,,,,,,,,,,1.496
13729,16.238,83.887,63.401,50.176,,,,,,,,,,,,,1.557
13730,47.192,17.82,64.869,25.081,,,,,,,,,,,,,2.728
13731,71.733,88.941,32.468,15.859,,,,,,,,,,,,,1.692
13732,76.566,81.699,60.062,6.765,,,,,,,,,,,,,1.681
13733,88.978,88.896,76.185,75.387,,,,,,,,,,,,,1.632
13734,87.645,25.985,4.194,1.597,,,,,,,,,,,,,1.659
13735,29.572,35.749,89.152,82.697,,,,,,,,,,,,,1.555
13736,62.54,87.259,80.262,46.612,,,,,,,,,,,,,2.102
13737,61.713,22.259,21.004,37.275,,,,,,,,,,,,,1.524
13738,69.13,7.357,37.456,69.299,,,,,,,,,,,,,1.313
13739,67.178,44.885,11.809,65.618,,,,,,,,,,,,,2.908
13740,65.201,72.295,64.261,15.719,,,,,,,,,,,,,1.819
13741,71.423,60.629,48.386,33.646,,,,,,,,,,,,,1.483
13742,50.424,68.337,76.243,42.333,,,,,,,,,,,,,1.688
13743,12.296,46.78,76.471,42.886,,,,,,,,,,,,,1.552
13744,36.92,34.744,35.502,67.406,,,,,,,,,,,,,1.584
13745,25.342,86.95,89.087,4.148,,,,,,,,,,,,,1.723
13746,34.384,36.611,36.763,66.366,,,,,,,,,,,,,1.804
13747,55.082,10.46,44.883,35.999,,,,,,,,,,,,,1.481
13748,33.731,60.363,16.31,26.637,,,,,,,,,,,,,2.262
13749,58.319,14.823,61.203,43.418,,,,,,,,,,,,,2.204
13750,8.318,89.894,34.202,71.427,,,,,,,,,,,,,1.536
13751,61.026,87.792,21.301,66.044,,,,,,,,,,,,,1.591
13752,20.413,49.878,17.29,30.109,,,,,,,,,,,,,1.808
13753,63.738,28.282,18.35,49.018,,,,,,,,,,,,,1.527
13754,76.137,74.491,35.238,56.127,,,,,,,,,,,,,1.481
13755,64.889,32.354,11.891,25.474,,,,,,,,,,,,,2.068
13756,73.388,59.314,66.039,82.223,,,,,,,,,,,,,1.631
13757,72.855,17.414,31.637,79.502,,,,,,,,,,,,,1.832
13758,49.022,36.648,52.872,60.857,,,,,,,,,,,,,2.143
13759,10.992,83.182,51.473,4.827,,,,,,,,,,,,,1.583
13760,45.412,88.886,75.722,70.541,,,,,,,,,,,,,1.527
13761,85.915,45.852,60.111,87.881,,,,,,,,,,,,,1.719
13762,70.054,38.26,30.819,3.212,,,,,,,,,,,,,1.701
13763,33.882,10.786,72.685,51.049,,,,,,,,,,,,,1.807
13764,31.342,53.291,71.293,53.082,,,,,,,,,,,,,2.666
13765,41.961,82.837,88.819,26.007,,,,,,,,,,,,,1.637
13766,2.103,18.753,16.05,46.356,,,,,,,,,,,,,1.339
13767,88.37,57.204,86.929,33.915,,,,,,,,,,,,,2.031
13768,19.511,7.268,45.394,14.663,,,,,,,,,,,,,1.746
13769,87.948,3.344,52.522,34.771,,,,,,,,,,,,,1.352
13770,22.593,36.945,81.753,12.772,,,,,,,,,,,,,1.491
13771,71.805,23.946,6.365,52.888,,,,,,,,,,,,,2.117
13772,2.508,63.515,76.274,12.802,,,,,,,,,,,,,1.929
13773,77.335,66.18,83.043,55.148,,,,,,,,,,,,,3.043
13774,15.574,79.946,17.272,14.392,,,,,,,,,,,,,1.653
13775,66.536,61.726,27.441,45.163,,,,,,,,,,,,,1.507
13776,57.629,48.584,88.354,51.222,,,,,,,,,,,,,2.3
13777,10.358,82.671,48.111,49.223,,,,,,,,,,,,,1.589
13778,73.804,60.098,55.286,72.388,,,,,,,,,,,,,1.442
13779,52.853,79.269,1.982,86.705,,,,,,,,,,,,,2.218
13780,6.523,60.166,82.615,9.21,,,,,,,,,,,,,1.81
13781,61.059,68.851,43.359,20.595,,,,,,,,,,,,,2.394
13782,69.633,58.645,11.345,60.567,,,,,,,,,,,,,1.961
13783,78.463,10.318,69.585,42.365,,,,,,,,,,,,,1.6
13784,80.931,89.075,6.04,42.184,,,,,,,,,,,,,1.605
13785,75.999,60.172,14.634,49.476,,,,,,,,,,,,,2.569
13786,77.275,18.649,32.259,31.274,,,,,,,,,,,,,1.746
13787,44.026,26.814,84.445,32.147,,,,,,,,,,,,,1.74
13788,81.357,81.177,50.52,32.208,,,,,,,,,,,,,1.845
13789,84.959,13.806,23.107,55.864,,,,,,,,,,,,,1.665
13790,44.767,52.509,76.127,30.833,,,,,,,,,,,,,1.647
13791,16.911,17.166,77.207,57.208,,,,,,,,,,,,,2.051
13792,25.154,60.757,77.908,77.346,,,,,,,,,,,,,1.607
13793,29.387,24.985,44.755,44.082,,,,,,,,,,,,,1.438
13794,34.782,28.023,53.204,75.977,,,,,,,,,,,,,2.653
13795,4.564,9.173,80.911,73.17,,,,,,,,,,,,,1.965
13796,9.82,46.648,80.773,73.311,,,,,,,,,,,,,2.058
13797,28.056,63.712,25.355,50.187,,,,,,,,,,,,,2.136
13798,13.271,57.234,40.21,5.063,,,,,,,,,,,,,2.136
13799,20.662,9.717,20.592,84.514,,,,,,,,,,,,,2.268
13800,29.193,78.721,66.04,72.83,,,,,,,,,,,,,1.959
13801,84.973,15.214,33.166,32.764,,,,,,,,,,,,,2.268
13802,42.726,70.895,4.911,41.605,,,,,,,,,,,,,2.25
13803,60.565,70.608,30.453,69.78,,,,,,,,,,,,,1.814
13804,43.822,63.386,75.855,1.774,,,,,,,,,,,,,1.716
13805,51.758,49.19,31.338,37.213,,,,,,,,,,,,,1.68
13806,85.367,10.724,26.251,79.811,,,,,,,,,,,,,1.85
13807,74.029,68.624,29.61,5.808,,,,,,,,,,,,,1.59
13808,25.876,21.556,82.718,38.731,,,,,,,,,,,,,2.172
13809,27.111,78.209,80.161,22.86,,,,,,,,,,,,,1.7
13810,67.016,75.624,17.71,27.76,,,,,,,,,,,,,1.523
13811,10.737,31.093,63.361,24.237,,,,,,,,,,,,,2.004
13812,65.926,60.828,74.407,64.841,,,,,,,,,,,,,1.884
13813,73.565,5.217,78.344,11.717,,,,,,,,,,,,,1.561
13814,86.319,36.242,72.395,67.729,,,,,,,,,,,,,1.962
13815,33.645,15.288,72.003,57.343,,,,,,,,,,,,,2.127
13816,45.957,65.767,74.31,39.788,,,,,,,,,,,,,1.921
13817,55.081,28.994,14.435,28.441,,,,,,,,,,,,,1.914
13818,25.616,70.364,24.902,60.126,,,,,,,,,,,,,1.541
13819,33.67,88.231,36.179,36.588,,,,,,,,,,,,,1.43
13820,5.907,18.156,14.46,21.532,,,,,,,,,,,,,2.792
13821,4.79,51.215,62.516,13.345,,,,,,,,,,,,,1.864
13822,48.693,8.456,32.064,49.006,,,,,,,,,,,,,1.563
13823,68.601,51.653,14.365,33.841,,,,,,,,,,,,,1.851
13824,51.321,12.262,17.021,76.581,,,,,,,,,,,,,2.068
13825,19.69,9.362,85.234,3.868,,,,,,,,,,,,,1.777
13826,53.315,44.297,57.826,87.603,,,,,,,,,,,,,1.879
13827,64.196,36.941,44.469,36.757,,,,,,,,,,,,,1.416
13828,82.394,24.707,31.673,59.573,,,,,,,,,,,,,1.425
13829,61.043,59.319,89.917,25.367,,,,,,,,,,,,,2.671
13830,53.329,20.298,22.988,62.005,,,,,,,,,,,,,1.719
13831,43.294,19.412,72.54,68.83,,,,,,,,,,,,,1.86
13832,87.039,49.098,72.782,53.139,,,,,,,,,,,,,2.125
13833,57.193,8.463,51.204,19.153,,,,,,,,,,,,,1.886
13834,6.793,8.231,68.04,75.119,,,,,,,,,,,,,2.244
13835,54.348,21.808,72.051,37.618,,,,,,,,,,,,,1.901
13836,33.79,38.839,7.41,22.235,,,,,,,,,,,,,2.258
13837,17.633,3.378,14.86,9.097,,,,,,,,,,,,,2.77
13838,52.76,69.688,73.525,59.263,,,,,,,,,,,,,1.946
13839,47.491,53.393,35.469,28.472,,,,,,,,,,,,,2.28
13840,5.584,54.341,66.703,76.249,,,,,,,,,,,,,1.725
13841,7.991,38.83,82.015,43.558,,,,,,,,,,,,,1.539
13842,53.826,30.369,3.893,1.939,,,,,,,,,,,,,2.312
13843,21.689,37.903,68.614,13.245,,,,,,,,,,,,,1.896
13844,74.18,1.531,53.884,16.116,,,,,,,,,,,,,1.464
13845,44.624,53.967,68.728,49.694,,,,,,,,,,,,,1.539
13846,40.714,57.148,17.256,86.684,,,,,,,,,,,,,2.287
13847,7.862,78.211,88.031,77.39,,,,,,,,,,,,,1.478
13848,50.866,26.692,10.359,30.335,,,,,,,,,,,,,2.01
13849,6.652,73.401,88.948,84.526,,,,,,,,,,,,,2.012
13850,56.187,66.229,59.876,83.383,,,,,,,,,,,,,1.852
13851,86.422,5.619,73.238,50.214,,,,,,,,,,,,,2.521
13852,65.737,42.171,22.207,15.368,,,,,,,,,,,,,1.755
13853,32.231,48.357,25.309,22.079,,,,,,,,,,,,,1.401
13854,19.683,74.855,72.25,60.874,,,,,,,,,,,,,2.213
13855,61.427,58.697,12.641,67.217,,,,,,,,,,,,,1.808
13856,2.035,2.955,38.741,75.708,,,,,,,,,,,,,1.534
13857,2.441,14.514,47.173,38.362,,,,,,,,,,,,,2.029
13858,23.042,19.355,83.084,61.894,,,,,,,,,,,,,1.787
13859,25.179,38.321,34.288,26.17,,,,,,,,,,,,,1.598
13860,57.766,66.129,9.943,17.85,,,,,,,,,,,,,1.762
13861,52.127,83.474,38.39,35.364,,,,,,,,,,,,,2.004
13862,61.534,72.823,8.911,75.735,,,,,,,,,,,,,1.66
13863,22.579,53.451,7.236,88.928,,,,,,,,,,,,,1.881
13864,48.198,54.285,4.928,71.192,,,,,,,,,,,,,2.048
13865,72.381,33.433,59.368,44.713,,,,,,,,,,,,,1.842
13866,9.017,44.563,18.726,49.098,,,,,,,,,,,,,1.93
13867,40.8,70.062,26.621,46.224,,,,,,,,,,,,,1.639
13868,83.808,38.623,28.1,28.549,,,,,,,,,,,,,1.662
13869,51.386,28.64,62.013,35.408,,,,,,,,,,,,,1.758
13870,32.932,59.319,33.81,13.205,,,,,,,,,,,,,1.971
13871,8.244,68.999,82.193,66.702,,,,,,,,,,,,,1.497
13872,61.179,10.492,48.34,34.253,,,,,,,,,,,,,1.42
13873,63.018,75.393,42.881,29.092,,,,,,,,,,,,,2.487
13874,48.299,79.571,50.698,14.007,,,,,,,,,,,,,2.156
13875,71.244,5.82,18.121,48.994,,,,,,,,,,,,,1.669
13876,43.338,32.093,79.072,87.073,,,,,,,,,,,,,1.787
13877,89.09,14.74,40.449,53.108,,,,,,,,,,,,,1.671
13878,36.155,44.333,56.676,11.444,,,,,,,,,,,,,1.713
13879,47.179,25.989,25.276,18.296,,,,,,,,,,,,,2.042
13880,66.769,39.99,89.795,43.212,,,,,,,,,,,,,1.643
13881,79.252,40.203,60.736,47.211,,,,,,,,,,,,,1.422
13882,87.12,76.243,41.02,13.245,,,,,,,,,,,,,2.792
13883,8.317,21.34,27.917,35.005,,,,,,,,,,,,,1.562
13884,8.239,72.694,50.358,41.46,,,,,,,,,,,,,1.562
13885,5.281,5.257,82.936,49.073,,,,,,,,,,,,,1.836
