id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
7647.0,21.492,29.483,41.991,19.916,,,,,,,,,,,,,10.525
7648.0,62.305,53.851,89.8,52.618,,,,,,,,,,,,,10.199
7649.0,84.32,37.068,85.443,58.616,,,,,,,,,,,,,10.496
7650.0,60.72,17.48,88.694,11.229,,,,,,,,,,,,,10.762
7651.0,89.643,31.736,72.499,56.195,,,,,,,,,,,,,13.561
7652.0,4.627,71.134,58.318,52.495,,,,,,,,,,,,,8.204
7653.0,82.56,85.853,27.332,8.782,,,,,,,,,,,,,9.127
7654.0,37.759,2.309,67.842,35.742,,,,,,,,,,,,,10.817
7655.0,33.865,67.922,28.949,30.277,,,,,,,,,,,,,10.423
7656.0,88.348,7.437,32.135,54.621,,,,,,,,,,,,,10.496
7657.0,9.063,8.74,28.824,77.96,,,,,,,,,,,,,10.315
7658.0,69.125,58.022,79.077,52.93,,,,,,,,,,,,,27.617
7659.0,8.613,55.814,33.124,86.793,,,,,,,,,,,,,21.719
7660.0,57.143,71.716,59.617,40.116,,,,,,,,,,,,,1.852
7661.0,43.598,34.061,44.932,65.43,,,,,,,,,,,,,1.269
7662.0,30.251,56.403,61.315,22.888,,,,,,,,,,,,,0.915
7663.0,76.844,34.815,34.375,32.524,,,,,,,,,,,,,9.375
7664.0,88.337,82.012,64.588,38.189,,,,,,,,,,,,,10.511
7665.0,25.836,12.678,63.037,63.279,,,,,,,,,,,,,36.6
7666.0,54.182,60.755,8.663,74.046,,,,,,,,,,,,,4.293
7667.0,28.101,42.565,85.707,27.832,,,,,,,,,,,,,1.635
7668.0,56.244,61.556,28.984,86.222,,,,,,,,,,,,,2.459
7669.0,15.461,38.698,81.202,83.136,,,,,,,,,,,,,7.454
7670.0,78.588,78.778,44.467,72.502,,,,,,,,,,,,,10.764
7671.0,76.336,82.308,54.281,18.625,,,,,,,,,,,,,13.077
7672.0,53.307,54.062,55.537,53.91,,,,,,,,,,,,,8.047
7673.0,38.756,7.416,44.396,29.254,,,,,,,,,,,,,18.988
7674.0,35.267,11.598,86.853,38.782,,,,,,,,,,,,,3.979
7675.0,47.929,29.978,42.533,85.469,,,,,,,,,,,,,8.129
7676.0,54.175,42.995,35.739,86.226,,,,,,,,,,,,,10.93
7677.0,58.051,3.713,49.007,85.882,,,,,,,,,,,,,9.83
7678.0,37.157,40.995,44.328,2.435,,,,,,,,,,,,,10.495
7679.0,19.071,20.067,34.97,44.512,,,,,,,,,,,,,10.479
7680.0,60.776,12.481,49.746,51.89,,,,,,,,,,,,,10.522
7681.0,40.823,59.715,57.292,15.609,,,,,,,,,,,,,11.269
7682.0,32.813,77.712,66.895,1.514,,,,,,,,,,,,,9.464
7683.0,73.236,86.37,76.015,64.419,,,,,,,,,,,,,11.314
7684.0,43.971,29.457,31.105,65.124,,,,,,,,,,,,,11.557
7685.0,54.598,54.342,39.407,2.155,,,,,,,,,,,,,11.075
7686.0,32.551,79.705,54.35,82.159,,,,,,,,,,,,,8.75
7687.0,21.069,37.321,29.04,76.071,,,,,,,,,,,,,10.214
7688.0,84.334,57.834,13.835,54.614,,,,,,,,,,,,,11.082
7689.0,44.352,70.231,52.237,25.492,,,,,,,,,,,,,9.737
7690.0,74.672,6.322,69.95,17.266,,,,,,,,,,,,,9.992
7691.0,70.642,52.858,43.418,7.368,,,,,,,,,,,,,10.816
7692.0,57.042,51.376,32.824,22.636,,,,,,,,,,,,,10.161
7693.0,8.128,64.309,30.413,6.007,,,,,,,,,,,,,10.497
7694.0,10.567,53.298,79.232,86.808,,,,,,,,,,,,,10.607
7695.0,39.274,28.682,43.47,42.594,,,,,,,,,,,,,10.127
7696.0,32.543,33.808,53.803,46.139,,,,,,,,,,,,,10.674
7697.0,76.07,29.342,70.836,77.049,,,,,,,,,,,,,10.782
7698.0,53.673,54.608,1.97,5.53,,,,,,,,,,,,,10.201
7699.0,30.681,51.056,88.187,36.019,,,,,,,,,,,,,10.808
7700.0,18.601,89.68,12.291,26.77,,,,,,,,,,,,,10.116
7701.0,79.561,19.469,35.915,77.121,,,,,,,,,,,,,18.641
7702.0,10.642,89.093,77.89,61.804,,,,,,,,,,,,,2.755
7703.0,53.897,86.54,22.891,11.176,,,,,,,,,,,,,9.982
7704.0,14.982,84.083,73.524,74.417,,,,,,,,,,,,,11.547
7705.0,2.147,30.763,71.205,57.814,,,,,,,,,,,,,8.961
7706.0,73.429,73.261,50.05,54.615,,,,,,,,,,,,,10.494
7707.0,23.06,49.162,59.122,27.954,,,,,,,,,,,,,10.485
7708.0,8.01,69.606,17.756,34.235,,,,,,,,,,,,,10.819
7709.0,40.018,87.94,58.092,18.265,,,,,,,,,,,,,9.924
7710.0,26.179,56.48,65.513,36.688,,,,,,,,,,,,,16.908
7711.0,16.774,24.076,8.699,67.71,,,,,,,,,,,,,4.25
7712.0,32.358,44.288,47.776,88.351,,,,,,,,,,,,,10.253
7713.0,67.525,3.195,63.668,10.542,,,,,,,,,,,,,10.567
7714.0,30.339,2.45,74.857,21.948,,,,,,,,,,,,,10.246
7715.0,25.122,29.763,56.206,30.204,,,,,,,,,,,,,10.769
7716.0,11.799,85.478,19.759,87.86,,,,,,,,,,,,,12.767
7717.0,62.055,10.068,9.533,27.247,,,,,,,,,,,,,8.35
7718.0,9.136,74.144,83.574,48.056,,,,,,,,,,,,,10.082
7719.0,12.323,37.453,49.395,82.657,,,,,,,,,,,,,10.181
7720.0,50.362,23.476,66.174,34.37,,,,,,,,,,,,,40.435
7721.0,62.092,28.691,78.208,79.62,,,,,,,,,,,,,4.456
7722.0,46.766,32.479,72.728,89.364,,,,,,,,,,,,,1.574
7723.0,87.474,10.809,86.658,81.461,,,,,,,,,,,,,1.309
7724.0,14.74,80.582,2.57,82.428,,,,,,,,,,,,,7.09
7725.0,14.49,50.294,80.674,45.049,,,,,,,,,,,,,8.379
7726.0,44.403,32.8,54.418,6.342,,,,,,,,,,,,,10.31
7727.0,18.352,12.398,30.713,53.91,,,,,,,,,,,,,9.969
7728.0,11.85,57.733,32.078,15.726,,,,,,,,,,,,,10.508
7729.0,17.986,45.047,75.637,39.185,,,,,,,,,,,,,10.74
7730.0,44.001,73.938,14.931,75.45,,,,,,,,,,,,,10.264
7731.0,19.835,10.509,39.641,7.079,,,,,,,,,,,,,11.43
7732.0,52.211,57.845,28.208,84.97,,,,,,,,,,,,,9.553
7733.0,41.636,30.447,63.556,8.133,,,,,,,,,,,,,10.474
7734.0,65.546,71.032,67.453,81.75,,,,,,,,,,,,,10.269
7735.0,51.712,61.865,38.808,35.878,,,,,,,,,,,,,10.744
7736.0,59.186,19.749,78.689,27.882,,,,,,,,,,,,,10.26
7737.0,80.661,21.7,45.213,80.636,,,,,,,,,,,,,10.495
7738.0,3.276,41.337,73.688,59.737,,,,,,,,,,,,,10.678
7739.0,43.495,39.717,53.683,29.618,,,,,,,,,,,,,10.311
7740.0,41.425,56.258,24.642,18.869,,,,,,,,,,,,,10.42
7741.0,11.18,70.245,55.934,67.089,,,,,,,,,,,,,10.282
7742.0,75.43,12.426,54.965,15.228,,,,,,,,,,,,,12.22
7743.0,2.667,1.663,47.245,62.685,,,,,,,,,,,,,8.712
7744.0,38.268,11.487,82.063,78.344,,,,,,,,,,,,,10.257
7745.0,40.671,5.074,84.814,22.46,,,,,,,,,,,,,10.578
7746.0,54.66,47.468,5.105,12.919,,,,,,,,,,,,,11.159
7747.0,17.547,61.199,76.059,88.413,,,,,,,,,,,,,9.837
7748.0,20.403,27.13,32.34,42.073,,,,,,,,,,,,,10.507
7749.0,33.78,15.869,51.922,8.021,,,,,,,,,,,,,10.152
7750.0,55.746,53.943,8.661,27.524,,,,,,,,,,,,,10.648
7751.0,84.196,29.791,43.553,12.295,,,,,,,,,,,,,13.696
7752.0,24.814,57.96,63.176,44.334,,,,,,,,,,,,,18.445
7753.0,43.28,56.412,31.972,12.63,,,,,,,,,,,,,1.588
7754.0,29.131,50.946,85.088,42.413,,,,,,,,,,,,,7.903
7755.0,25.869,10.243,24.147,82.271,,,,,,,,,,,,,10.749
7756.0,27.875,74.381,67.163,19.329,,,,,,,,,,,,,10.517
7757.0,49.716,26.288,11.532,44.298,,,,,,,,,,,,,25.036
7758.0,85.131,88.141,10.119,69.712,,,,,,,,,,,,,4.076
7759.0,41.493,80.373,17.609,43.073,,,,,,,,,,,,,1.96
7760.0,48.205,14.2,69.458,35.67,,,,,,,,,,,,,16.061
7761.0,85.797,31.638,29.944,88.097,,,,,,,,,,,,,4.757
7762.0,85.677,2.302,88.569,35.852,,,,,,,,,,,,,10.492
7763.0,81.56,6.595,77.845,43.777,,,,,,,,,,,,,10.33
7764.0,25.32,65.28,54.957,77.474,,,,,,,,,,,,,11.539
7765.0,33.342,2.475,3.843,14.567,,,,,,,,,,,,,9.988
7766.0,19.403,62.436,86.352,25.506,,,,,,,,,,,,,10.198
7767.0,56.332,88.667,61.209,54.207,,,,,,,,,,,,,10.0
7768.0,10.189,81.902,62.196,84.036,,,,,,,,,,,,,10.627
7769.0,14.837,76.581,84.188,27.749,,,,,,,,,,,,,15.671
7770.0,57.376,36.311,87.417,79.243,,,,,,,,,,,,,5.17
7771.0,71.829,68.075,8.286,27.386,,,,,,,,,,,,,10.442
7772.0,54.091,6.685,59.565,23.525,,,,,,,,,,,,,8.758
7773.0,50.533,62.287,18.35,6.117,,,,,,,,,,,,,15.004
7774.0,25.242,75.692,39.627,82.309,,,,,,,,,,,,,8.45
7775.0,11.369,85.001,49.172,31.022,,,,,,,,,,,,,39.235
7776.0,80.745,21.561,57.074,9.235,,,,,,,,,,,,,4.299
7777.0,22.514,3.692,82.576,73.841,,,,,,,,,,,,,1.388
7778.0,58.715,58.528,53.439,81.098,,,,,,,,,,,,,1.089
7779.0,87.696,36.244,6.896,41.89,,,,,,,,,,,,,9.294
7780.0,68.938,57.405,84.793,67.7,,,,,,,,,,,,,6.348
7781.0,62.914,39.842,79.686,55.446,,,,,,,,,,,,,12.651
7782.0,36.254,25.035,28.166,70.047,,,,,,,,,,,,,8.668
7783.0,38.327,77.632,3.667,78.84,,,,,,,,,,,,,10.77
7784.0,78.708,37.627,38.293,40.414,,,,,,,,,,,,,10.584
7785.0,27.667,32.129,35.614,4.009,,,,,,,,,,,,,9.984
7786.0,53.147,80.505,74.903,17.43,,,,,,,,,,,,,10.472
7787.0,46.292,51.446,16.354,28.609,,,,,,,,,,,,,10.515
7788.0,24.818,34.319,21.715,37.671,,,,,,,,,,,,,10.639
7789.0,23.523,52.453,31.529,63.908,,,,,,,,,,,,,10.971
7790.0,2.801,1.621,65.208,45.406,,,,,,,,,,,,,10.032
7791.0,22.861,36.522,3.159,14.831,,,,,,,,,,,,,10.807
7792.0,81.239,8.265,38.218,15.035,,,,,,,,,,,,,10.577
7793.0,85.811,38.036,81.652,2.36,,,,,,,,,,,,,9.872
7794.0,80.877,62.815,24.746,84.985,,,,,,,,,,,,,10.849
7795.0,79.153,88.198,85.765,64.154,,,,,,,,,,,,,10.726
7796.0,51.313,14.72,89.743,83.667,,,,,,,,,,,,,9.972
7797.0,89.006,66.456,26.839,7.238,,,,,,,,,,,,,10.531
7798.0,22.689,61.905,72.009,33.718,,,,,,,,,,,,,10.945
7799.0,88.593,23.389,2.269,55.678,,,,,,,,,,,,,10.729
7800.0,30.107,78.103,11.836,26.357,,,,,,,,,,,,,9.538
7801.0,34.891,7.587,83.425,86.667,,,,,,,,,,,,,15.894
7802.0,67.205,73.562,20.816,35.336,,,,,,,,,,,,,5.693
7803.0,56.065,50.38,61.913,54.75,,,,,,,,,,,,,10.152
7804.0,22.466,5.151,32.563,41.5,,,,,,,,,,,,,10.253
7805.0,76.381,73.142,2.747,35.019,,,,,,,,,,,,,10.474
7806.0,85.872,75.164,43.878,70.789,,,,,,,,,,,,,10.558
7807.0,40.724,67.835,44.388,1.943,,,,,,,,,,,,,10.225
7808.0,42.269,55.548,46.15,52.53,,,,,,,,,,,,,10.928
7809.0,82.828,79.563,16.765,24.855,,,,,,,,,,,,,10.068
7810.0,83.992,72.856,31.595,86.701,,,,,,,,,,,,,10.656
7811.0,52.707,31.86,48.348,69.444,,,,,,,,,,,,,10.961
7812.0,19.775,7.341,22.37,21.663,,,,,,,,,,,,,9.908
7813.0,28.395,51.828,25.331,83.51,,,,,,,,,,,,,10.442
7814.0,75.421,27.645,63.989,73.417,,,,,,,,,,,,,10.737
7815.0,62.798,42.558,82.813,89.94,,,,,,,,,,,,,10.255
7816.0,81.703,45.744,10.742,20.482,,,,,,,,,,,,,10.162
7817.0,75.568,24.914,74.202,64.98,,,,,,,,,,,,,10.779
7818.0,34.345,49.073,62.393,30.257,,,,,,,,,,,,,10.224
7819.0,69.452,15.486,49.299,35.849,,,,,,,,,,,,,10.552
7820.0,61.22,71.113,15.099,78.771,,,,,,,,,,,,,10.493
7821.0,5.994,23.543,17.065,79.203,,,,,,,,,,,,,13.244
7822.0,48.76,77.424,16.87,85.844,,,,,,,,,,,,,7.77
7823.0,24.718,31.089,52.777,68.4,,,,,,,,,,,,,10.244
7824.0,55.89,77.051,2.205,31.345,,,,,,,,,,,,,11.878
7825.0,44.063,12.101,26.317,58.908,,,,,,,,,,,,,9.093
7826.0,77.685,7.69,18.066,77.063,,,,,,,,,,,,,11.097
7827.0,48.921,32.803,13.721,85.021,,,,,,,,,,,,,9.833
7828.0,24.218,63.17,19.403,67.007,,,,,,,,,,,,,10.571
7829.0,21.183,58.866,26.275,63.979,,,,,,,,,,,,,10.501
7830.0,29.11,78.658,57.344,70.321,,,,,,,,,,,,,10.227
7831.0,52.974,52.058,74.71,61.63,,,,,,,,,,,,,10.455
7832.0,6.995,62.606,12.486,12.718,,,,,,,,,,,,,10.555
7833.0,31.914,31.391,66.653,1.826,,,,,,,,,,,,,21.45
7834.0,80.598,6.434,50.531,2.094,,,,,,,,,,,,,4.309
7835.0,33.483,19.598,45.316,83.951,,,,,,,,,,,,,7.057
7836.0,14.754,52.127,14.159,18.399,,,,,,,,,,,,,8.86
7837.0,42.259,79.535,70.863,43.439,,,,,,,,,,,,,10.544
7838.0,59.756,5.477,73.063,44.757,,,,,,,,,,,,,39.252
7839.0,12.153,8.794,45.604,68.873,,,,,,,,,,,,,7.335
7840.0,47.508,71.068,68.243,40.478,,,,,,,,,,,,,1.866
7841.0,50.119,64.546,4.06,66.236,,,,,,,,,,,,,1.486
7842.0,78.539,57.527,55.028,14.898,,,,,,,,,,,,,2.283
7843.0,70.028,19.086,8.046,78.36,,,,,,,,,,,,,10.49
7844.0,40.788,46.017,59.84,82.288,,,,,,,,,,,,,10.509
7845.0,87.96,26.335,77.024,66.442,,,,,,,,,,,,,10.505
7846.0,71.623,67.543,78.095,76.568,,,,,,,,,,,,,10.362
7847.0,47.116,34.152,85.101,69.841,,,,,,,,,,,,,10.365
7848.0,55.635,50.27,16.734,66.009,,,,,,,,,,,,,10.64
7849.0,17.98,47.143,43.354,72.85,,,,,,,,,,,,,10.28
7850.0,63.131,18.6,45.618,8.528,,,,,,,,,,,,,10.589
7851.0,51.099,85.921,50.185,89.597,,,,,,,,,,,,,15.254
7852.0,52.172,1.813,66.995,80.145,,,,,,,,,,,,,5.551
7853.0,74.577,78.273,71.242,51.083,,,,,,,,,,,,,11.569
7854.0,27.884,32.112,49.117,50.593,,,,,,,,,,,,,9.324
7855.0,7.079,10.281,47.082,78.298,,,,,,,,,,,,,10.501
7856.0,39.298,80.029,30.453,63.2,,,,,,,,,,,,,11.671
7857.0,46.977,18.523,53.224,46.131,,,,,,,,,,,,,12.404
7858.0,86.142,67.493,63.48,87.061,,,,,,,,,,,,,7.695
7859.0,30.958,55.556,69.724,62.41,,,,,,,,,,,,,9.978
7860.0,7.932,16.313,62.983,11.243,,,,,,,,,,,,,11.369
7861.0,3.891,14.174,74.713,72.952,,,,,,,,,,,,,17.886
7862.0,45.625,52.86,59.243,62.42,,,,,,,,,,,,,10.079
7863.0,11.861,81.5,51.767,9.055,,,,,,,,,,,,,5.969
7864.0,24.022,37.031,83.983,18.776,,,,,,,,,,,,,7.67
7865.0,36.202,39.788,15.956,61.888,,,,,,,,,,,,,9.753
7866.0,30.608,16.416,64.827,57.669,,,,,,,,,,,,,10.492
7867.0,86.753,74.952,55.126,30.347,,,,,,,,,,,,,11.173
7868.0,50.394,36.722,89.728,51.214,,,,,,,,,,,,,10.228
7869.0,2.521,53.959,51.586,85.735,,,,,,,,,,,,,11.042
7870.0,82.087,66.656,56.612,6.348,,,,,,,,,,,,,9.425
7871.0,9.546,54.945,81.609,27.912,,,,,,,,,,,,,10.355
7872.0,85.584,69.935,76.767,87.119,,,,,,,,,,,,,11.159
7873.0,74.133,8.178,54.951,89.479,,,,,,,,,,,,,10.103
7874.0,60.531,69.248,58.602,14.735,,,,,,,,,,,,,10.262
7875.0,47.212,37.942,68.065,26.58,,,,,,,,,,,,,10.439
7876.0,19.683,53.463,32.217,44.011,,,,,,,,,,,,,11.098
7877.0,22.598,8.626,15.633,43.189,,,,,,,,,,,,,9.678
7878.0,7.224,13.032,23.109,62.861,,,,,,,,,,,,,10.69
7879.0,74.609,42.06,55.799,82.949,,,,,,,,,,,,,12.522
7880.0,66.887,15.968,24.074,54.642,,,,,,,,,,,,,8.382
7881.0,63.961,72.073,27.847,9.144,,,,,,,,,,,,,10.334
7882.0,49.616,44.166,44.921,40.709,,,,,,,,,,,,,26.397
7883.0,89.401,83.571,66.328,22.502,,,,,,,,,,,,,1.637
7884.0,78.829,34.229,40.354,24.494,,,,,,,,,,,,,4.281
7885.0,81.98,81.544,6.896,26.113,,,,,,,,,,,,,9.459
7886.0,18.28,57.763,57.882,14.85,,,,,,,,,,,,,10.512
7887.0,5.91,13.395,11.465,84.895,,,,,,,,,,,,,10.269
7888.0,6.124,76.887,46.152,31.622,,,,,,,,,,,,,10.607
7889.0,73.667,28.889,71.405,63.353,,,,,,,,,,,,,10.371
7890.0,84.062,81.444,24.106,80.472,,,,,,,,,,,,,10.506
7891.0,11.873,68.95,85.158,44.861,,,,,,,,,,,,,10.46
7892.0,87.027,75.681,67.771,12.068,,,,,,,,,,,,,21.158
7893.0,6.407,55.741,61.52,44.242,,,,,,,,,,,,,2.118
7894.0,71.838,83.7,74.425,3.745,,,,,,,,,,,,,8.561
7895.0,55.402,65.574,15.04,11.671,,,,,,,,,,,,,11.501
7896.0,73.782,82.14,61.975,39.515,,,,,,,,,,,,,11.108
7897.0,28.223,48.178,40.419,44.904,,,,,,,,,,,,,9.542
7898.0,27.786,38.282,8.25,57.385,,,,,,,,,,,,,8.897
7899.0,67.326,50.909,65.808,68.474,,,,,,,,,,,,,10.726
7900.0,70.567,37.899,49.109,61.361,,,,,,,,,,,,,10.412
7901.0,16.928,70.189,5.637,20.497,,,,,,,,,,,,,15.291
7902.0,5.235,51.506,24.68,46.554,,,,,,,,,,,,,5.565
7903.0,76.326,71.476,41.968,27.251,,,,,,,,,,,,,35.418
7904.0,34.308,87.067,17.514,62.684,,,,,,,,,,,,,4.238
7905.0,52.317,56.888,29.878,43.22,,,,,,,,,,,,,1.273
7906.0,8.655,13.152,30.578,30.306,,,,,,,,,,,,,3.865
7907.0,75.939,11.013,36.472,11.588,,,,,,,,,,,,,7.527
7908.0,15.607,44.278,88.507,26.64,,,,,,,,,,,,,10.227
7909.0,61.292,34.214,51.325,15.658,,,,,,,,,,,,,10.503
7910.0,69.622,40.993,87.144,22.935,,,,,,,,,,,,,10.471
7911.0,68.602,57.32,6.352,46.838,,,,,,,,,,,,,10.202
7912.0,88.402,52.136,61.489,39.935,,,,,,,,,,,,,10.487
7913.0,77.263,60.609,30.439,20.609,,,,,,,,,,,,,10.535
7914.0,60.036,68.473,73.118,47.38,,,,,,,,,,,,,10.508
7915.0,76.324,11.612,84.598,33.405,,,,,,,,,,,,,10.567
7916.0,56.286,78.435,68.086,47.134,,,,,,,,,,,,,11.474
7917.0,20.57,42.431,7.668,85.657,,,,,,,,,,,,,9.493
7918.0,31.381,18.728,81.251,50.58,,,,,,,,,,,,,11.811
7919.0,40.777,45.12,71.269,66.178,,,,,,,,,,,,,9.284
7920.0,85.747,79.081,62.406,29.659,,,,,,,,,,,,,10.096
7921.0,84.844,15.585,57.758,22.951,,,,,,,,,,,,,11.272
7922.0,41.363,64.739,49.963,23.456,,,,,,,,,,,,,10.173
7923.0,78.866,71.321,45.431,89.512,,,,,,,,,,,,,10.174
7924.0,3.061,31.987,31.94,2.945,,,,,,,,,,,,,10.236
7925.0,35.596,69.026,5.222,32.948,,,,,,,,,,,,,10.312
7926.0,13.548,86.033,79.097,42.537,,,,,,,,,,,,,10.595
7927.0,20.989,71.684,32.452,59.361,,,,,,,,,,,,,11.137
7928.0,63.248,45.053,42.29,45.365,,,,,,,,,,,,,9.936
7929.0,57.541,5.859,70.311,59.338,,,,,,,,,,,,,10.401
7930.0,42.868,63.544,3.479,47.067,,,,,,,,,,,,,10.457
7931.0,34.242,62.972,46.89,14.132,,,,,,,,,,,,,15.394
7932.0,83.515,50.552,73.751,32.666,,,,,,,,,,,,,5.45
7933.0,26.598,60.043,15.133,30.077,,,,,,,,,,,,,20.198
7934.0,54.899,19.647,49.533,62.355,,,,,,,,,,,,,4.91
7935.0,60.352,17.55,11.423,67.471,,,,,,,,,,,,,6.701
7936.0,60.313,76.083,12.797,21.332,,,,,,,,,,,,,9.871
7937.0,27.547,31.022,44.347,76.93,,,,,,,,,,,,,10.623
7938.0,12.044,37.863,4.334,76.966,,,,,,,,,,,,,10.29
7939.0,72.297,76.225,57.002,24.548,,,,,,,,,,,,,10.751
7940.0,52.57,62.794,6.463,6.933,,,,,,,,,,,,,10.218
7941.0,25.553,63.969,66.534,13.531,,,,,,,,,,,,,10.494
7942.0,86.178,35.041,20.11,87.161,,,,,,,,,,,,,10.225
7943.0,14.277,52.139,2.689,16.594,,,,,,,,,,,,,11.027
7944.0,74.376,5.734,30.243,24.891,,,,,,,,,,,,,10.054
7945.0,85.819,12.569,53.191,54.54,,,,,,,,,,,,,10.623
7946.0,77.27,21.717,85.843,86.244,,,,,,,,,,,,,12.462
7947.0,45.759,78.679,14.929,81.977,,,,,,,,,,,,,8.175
7948.0,33.731,65.996,33.393,33.997,,,,,,,,,,,,,10.579
7949.0,76.609,11.872,87.252,22.431,,,,,,,,,,,,,10.632
7950.0,60.551,54.909,78.829,26.483,,,,,,,,,,,,,10.192
7951.0,39.064,5.893,75.433,7.215,,,,,,,,,,,,,10.467
7952.0,42.916,25.656,11.546,48.399,,,,,,,,,,,,,11.034
7953.0,2.905,63.287,30.81,50.795,,,,,,,,,,,,,9.715
7954.0,36.735,41.784,67.668,19.883,,,,,,,,,,,,,10.58
7955.0,89.624,55.454,68.141,10.81,,,,,,,,,,,,,10.721
7956.0,69.039,73.431,10.91,50.281,,,,,,,,,,,,,9.947
7957.0,75.016,64.927,43.74,32.128,,,,,,,,,,,,,10.497
7958.0,13.874,37.956,29.414,17.047,,,,,,,,,,,,,10.574
7959.0,6.622,22.587,77.926,35.4,,,,,,,,,,,,,10.425
7960.0,30.599,37.42,14.28,58.325,,,,,,,,,,,,,10.74
7961.0,71.987,83.941,60.506,31.545,,,,,,,,,,,,,11.632
7962.0,89.374,17.896,46.884,16.846,,,,,,,,,,,,,57.756
7963.0,74.225,35.327,44.665,24.122,,,,,,,,,,,,,1.973
7964.0,72.02,37.156,81.452,53.367,,,,,,,,,,,,,1.136
7965.0,83.061,80.615,53.187,5.108,,,,,,,,,,,,,0.976
7966.0,3.75,27.112,67.967,70.59,,,,,,,,,,,,,0.942
7967.0,69.832,83.613,81.553,43.871,,,,,,,,,,,,,1.456
7968.0,87.529,48.682,13.968,80.983,,,,,,,,,,,,,7.505
7969.0,76.057,80.743,17.206,75.455,,,,,,,,,,,,,11.065
7970.0,18.762,36.339,47.962,63.395,,,,,,,,,,,,,10.605
7971.0,43.348,84.612,58.6,83.998,,,,,,,,,,,,,9.636
7972.0,51.106,20.008,70.792,47.33,,,,,,,,,,,,,10.676
7973.0,70.104,86.633,11.683,21.475,,,,,,,,,,,,,10.419
7974.0,39.934,78.085,27.997,18.491,,,,,,,,,,,,,10.819
7975.0,62.619,65.735,20.921,18.032,,,,,,,,,,,,,10.33
7976.0,34.145,71.515,48.575,10.485,,,,,,,,,,,,,10.694
7977.0,50.234,7.507,13.05,67.485,,,,,,,,,,,,,10.242
7978.0,18.974,79.047,69.232,23.985,,,,,,,,,,,,,10.653
7979.0,28.981,44.684,11.424,5.209,,,,,,,,,,,,,10.279
7980.0,82.197,9.604,42.199,78.312,,,,,,,,,,,,,10.383
7981.0,65.173,89.87,58.936,59.017,,,,,,,,,,,,,10.654
7982.0,34.21,24.884,31.307,63.389,,,,,,,,,,,,,10.044
7983.0,14.247,68.814,10.584,51.458,,,,,,,,,,,,,10.759
7984.0,83.889,45.906,56.929,57.566,,,,,,,,,,,,,10.546
7985.0,10.338,83.641,76.56,18.743,,,,,,,,,,,,,10.301
7986.0,55.881,45.481,9.396,54.682,,,,,,,,,,,,,12.008
7987.0,47.034,67.865,40.778,33.387,,,,,,,,,,,,,8.785
7988.0,68.245,10.928,55.959,25.434,,,,,,,,,,,,,10.413
7989.0,25.201,45.906,35.147,58.982,,,,,,,,,,,,,10.537
7990.0,85.429,74.272,26.091,84.598,,,,,,,,,,,,,10.363
7991.0,54.05,83.984,70.497,20.176,,,,,,,,,,,,,10.444
7992.0,58.436,54.483,48.477,77.857,,,,,,,,,,,,,10.409
7993.0,7.886,2.189,26.272,53.096,,,,,,,,,,,,,10.856
7994.0,58.662,32.963,45.521,9.248,,,,,,,,,,,,,10.214
7995.0,41.243,49.384,22.404,6.906,,,,,,,,,,,,,10.601
7996.0,85.489,22.313,48.688,89.157,,,,,,,,,,,,,10.692
7997.0,13.236,52.838,29.327,36.811,,,,,,,,,,,,,10.247
7998.0,80.504,63.618,5.159,55.681,,,,,,,,,,,,,10.278
7999.0,60.867,16.657,86.731,4.114,,,,,,,,,,,,,10.589
8000.0,19.933,62.044,14.476,10.091,,,,,,,,,,,,,10.264
8001.0,49.716,40.593,85.451,48.559,,,,,,,,,,,,,10.37
8002.0,17.354,59.08,68.016,71.056,,,,,,,,,,,,,10.985
8003.0,81.401,8.242,56.422,65.81,,,,,,,,,,,,,10.245
8004.0,31.195,68.103,27.733,67.854,,,,,,,,,,,,,16.914
8005.0,67.947,51.976,17.746,34.693,,,,,,,,,,,,,5.014
8006.0,70.903,54.506,12.627,8.36,,,,,,,,,,,,,9.407
8007.0,2.689,37.066,87.82,65.829,,,,,,,,,,,,,10.313
8008.0,82.674,33.642,16.312,43.894,,,,,,,,,,,,,10.445
8009.0,48.659,38.513,18.802,55.64,,,,,,,,,,,,,11.485
8010.0,43.106,77.673,77.408,36.988,,,,,,,,,,,,,9.302
8011.0,21.463,15.545,37.689,84.313,,,,,,,,,,,,,10.508
8012.0,45.474,4.203,59.999,66.757,,,,,,,,,,,,,23.376
8013.0,64.736,26.585,52.204,33.602,,,,,,,,,,,,,2.183
8014.0,8.757,4.586,33.226,14.729,,,,,,,,,,,,,5.736
8015.0,4.039,83.219,71.327,19.31,,,,,,,,,,,,,10.351
8016.0,56.764,13.844,79.42,84.691,,,,,,,,,,,,,11.202
8017.0,2.521,16.34,43.659,30.255,,,,,,,,,,,,,9.545
8018.0,87.807,66.806,29.631,6.995,,,,,,,,,,,,,10.916
8019.0,60.185,39.372,75.556,65.632,,,,,,,,,,,,,10.515
8020.0,37.833,40.434,15.853,23.604,,,,,,,,,,,,,10.064
8021.0,61.664,59.347,15.668,10.773,,,,,,,,,,,,,10.916
8022.0,31.787,20.778,52.97,81.373,,,,,,,,,,,,,10.255
